activity,county,date,score,state
park,Wake,2020-05-27 00:00:00,-0.1510184210526316,North Carolina
park,Wake,2020-05-20 00:00:00,-0.1293642276422764,North Carolina
park,Montgomery,2020-06-03 00:00:00,0.09338750000000003,Maryland
park,Montgomery,2020-05-20 00:00:00,-0.0737814814814815,Maryland
park,Collin,2020-06-03 00:00:00,-0.04507500000000002,Texas
park,Collin,2020-05-27 00:00:00,-0.04908474576271183,Texas
park,Collin,2020-05-20 00:00:00,0.2811817073170731,Texas
park,St. Louis,2020-06-03 00:00:00,-0.01826666666666664,Missouri
park,St. Louis,2020-05-27 00:00:00,-0.3585350000000001,Missouri
park,St. Louis,2020-05-20 00:00:00,0.12512880000000004,Missouri
park,Fresno,2020-06-03 00:00:00,-0.10722903225806452,California
park,Fresno,2020-05-27 00:00:00,-0.23246842105263157,California
park,Honolulu,2020-06-03 00:00:00,-0.11679999999999999,Hawaii
park,Honolulu,2020-05-27 00:00:00,-0.034025,Hawaii
park,Pinellas,2020-05-20 00:00:00,-0.16014117647058818,Florida
park,Westchester,2020-05-27 00:00:00,-0.2621060606060607,New York
park,Marion,2020-05-27 00:00:00,-0.2297385714285714,Indiana
park,Marion,2020-05-20 00:00:00,-0.16524499999999998,Indiana
park,Duval,2020-05-20 00:00:00,-0.14509672131147544,Florida
park,Milwaukee,2020-06-03 00:00:00,0.30076666666666674,Wisconsin
park,Milwaukee,2020-05-20 00:00:00,-0.08856521739130434,Wisconsin
park,Fairfield,2020-05-27 00:00:00,-0.4646499999999999,Connecticut
park,Fairfield,2020-05-20 00:00:00,-0.23350185185185182,Connecticut
park,Bergen,2020-05-20 00:00:00,-0.21931724137931027,New Jersey
park,Shelby,2020-06-03 00:00:00,-0.23434249999999998,Tennessee
park,Shelby,2020-05-27 00:00:00,-0.17884999999999998,Tennessee
park,Shelby,2020-05-20 00:00:00,-0.2214464285714286,Tennessee
park,DuPage,2020-05-27 00:00:00,-0.525029411764706,Illinois
park,Erie,2020-06-03 00:00:00,-0.12297974683544302,New York
park,Erie,2020-05-27 00:00:00,-0.0998473684210526,New York
park,Prince George's,2020-06-03 00:00:00,-0.08796567164179105,Maryland
park,Prince George's,2020-05-27 00:00:00,-0.06376551724137929,Maryland
park,Prince George's,2020-05-20 00:00:00,0.3690275862068968,Maryland
park,Kern,2020-06-03 00:00:00,0.1651844827586207,California
park,Kern,2020-05-27 00:00:00,-0.27919868421052624,California
park,Hartford,2020-06-03 00:00:00,-0.15931428571428574,Connecticut
park,Hartford,2020-05-27 00:00:00,-0.3065,Connecticut
park,Pierce,2020-05-27 00:00:00,-0.35574285714285714,Washington
park,Pierce,2020-05-20 00:00:00,0.4053709090909091,Washington
park,San Francisco,2020-06-03 00:00:00,0.060754867256637174,California
park,San Francisco,2020-05-27 00:00:00,-0.16915462184873953,California
park,San Francisco,2020-05-20 00:00:00,0.08054705882352951,California
parking,Los Angeles,2020-06-03 00:00:00,-0.061729268292682916,California
parking,Los Angeles,2020-05-27 00:00:00,-0.5597241379310345,California
parking,Los Angeles,2020-05-20 00:00:00,0.16649459459459454,California
parking,Cook,2020-05-27 00:00:00,-0.5124125,Illinois
parking,Cook,2020-05-20 00:00:00,0.30144571428571426,Illinois
parking,San Diego,2020-06-03 00:00:00,0.002238333333333342,California
parking,San Diego,2020-05-27 00:00:00,-0.3632917808219177,California
parking,San Diego,2020-05-20 00:00:00,0.0805243243243243,California
parking,Orange,2020-06-03 00:00:00,0.6582625,Florida
parking,Orange,2020-05-27 00:00:00,-0.3369096153846154,Florida
parking,Orange,2020-05-20 00:00:00,0.23646250000000005,Florida
parking,Miami-Dade,2020-05-20 00:00:00,-0.36002500000000004,Florida
parking,Kings,2020-05-27 00:00:00,-0.26477142857142855,New York
parking,Riverside,2020-06-03 00:00:00,0.5421095238095239,California
parking,Riverside,2020-05-27 00:00:00,-0.3762125000000001,California
parking,King,2020-06-03 00:00:00,0.10026499999999998,Washington
parking,King,2020-05-27 00:00:00,-0.30418289473684207,Washington
parking,King,2020-05-20 00:00:00,0.174656862745098,Washington
parking,San Bernardino,2020-06-03 00:00:00,0.002238333333333342,California
parking,San Bernardino,2020-05-27 00:00:00,-0.3632917808219177,California
parking,San Bernardino,2020-05-20 00:00:00,0.0805243243243243,California
parking,Broward,2020-05-20 00:00:00,-0.6873343750000003,Florida
parking,Santa Clara,2020-06-03 00:00:00,0.004144827586206961,California
parking,Santa Clara,2020-05-27 00:00:00,-0.4796184615384615,California
parking,Santa Clara,2020-05-20 00:00:00,0.3596945945945945,California
parking,Wayne,2020-05-20 00:00:00,-0.34595116279069765,Michigan
parking,Alameda,2020-06-03 00:00:00,0.6582625,California
parking,New York,2020-06-03 00:00:00,-0.39110506329113925,New York
parking,New York,2020-05-27 00:00:00,-0.28066623376623384,New York
parking,New York,2020-05-20 00:00:00,-0.13316351351351352,New York
parking,Philadelphia,2020-05-27 00:00:00,-0.6598833333333333,Pennsylvania
parking,Philadelphia,2020-05-20 00:00:00,-0.36260625,Pennsylvania
parking,Sacramento,2020-06-03 00:00:00,0.6582625,California
parking,Sacramento,2020-05-27 00:00:00,-0.4201975000000001,California
parking,Sacramento,2020-05-20 00:00:00,-0.2913475,California
parking,Palm Beach,2020-06-03 00:00:00,-0.3625602564102565,Florida
parking,Palm Beach,2020-05-27 00:00:00,-0.31194285714285724,Florida
parking,Palm Beach,2020-05-20 00:00:00,-0.36063896103896115,Florida
parking,Orange,2020-06-03 00:00:00,0.6582625,Florida
parking,Orange,2020-05-27 00:00:00,-0.3369096153846154,Florida
parking,Orange,2020-05-20 00:00:00,0.23646250000000005,Florida
parking,Allegheny,2020-05-27 00:00:00,-0.3691583333333333,Pennsylvania
parking,Salt Lake,2020-06-03 00:00:00,0.09247142857142854,Utah
parking,Salt Lake,2020-05-27 00:00:00,-0.45288108108108094,Utah
parking,Salt Lake,2020-05-20 00:00:00,-0.5921666666666666,Utah
parking,Contra Costa,2020-06-03 00:00:00,0.6582625,California
parking,Wake,2020-06-03 00:00:00,-0.7597692307692306,North Carolina
parking,Wake,2020-05-20 00:00:00,-0.23768070175438596,North Carolina
parking,St. Louis,2020-06-03 00:00:00,-0.040351851851851826,Missouri
parking,St. Louis,2020-05-27 00:00:00,-0.2724295454545455,Missouri
parking,St. Louis,2020-05-20 00:00:00,-0.27123661971831,Missouri
parking,Honolulu,2020-06-03 00:00:00,-0.15348181818181816,Hawaii
parking,Erie,2020-05-20 00:00:00,-0.49324516129032264,New York
parking,Prince George's,2020-06-03 00:00:00,-0.2869379310344826,Maryland
parking,Prince George's,2020-05-27 00:00:00,-0.18084285714285717,Maryland
parking,Prince George's,2020-05-20 00:00:00,-0.595783870967742,Maryland
parking,Kern,2020-06-03 00:00:00,0.6582625,California
parking,Kern,2020-05-27 00:00:00,-0.35128076923076923,California
parking,San Francisco,2020-06-03 00:00:00,0.002238333333333342,California
parking,San Francisco,2020-05-27 00:00:00,-0.3632917808219177,California
parking,San Francisco,2020-05-20 00:00:00,0.0805243243243243,California
pharmacy,King,2020-05-27 00:00:00,-0.5051916666666668,Washington
pharmacy,King,2020-05-20 00:00:00,-0.4425625,Washington
pharmacy,New York,2020-06-03 00:00:00,0.2738724999999999,New York
pharmacy,New York,2020-05-27 00:00:00,0.180191304347826,New York
pharmacy,New York,2020-05-20 00:00:00,0.6320970588235294,New York
pharmacy,Oakland,2020-06-03 00:00:00,-0.1252071428571429,Michigan
pharmacy,St. Louis,2020-06-03 00:00:00,0.5030222222222221,Missouri
pharmacy,St. Louis,2020-05-27 00:00:00,0.25224285714285716,Missouri
physiotherapist,New York,2020-06-03 00:00:00,-0.3421923076923077,New York
physiotherapist,New York,2020-05-20 00:00:00,-0.062161538461538456,New York
post office,Bexar,2020-06-03 00:00:00,0.15453846153846157,Texas
primary school,Cook,2020-05-27 00:00:00,-0.25631875,Illinois
primary school,San Diego,2020-06-03 00:00:00,-0.62754,California
primary school,Riverside,2020-05-20 00:00:00,-0.9740500000000001,California
primary school,San Bernardino,2020-06-03 00:00:00,-0.62754,California
primary school,Middlesex,2020-06-03 00:00:00,-0.5423833333333332,Massachusetts
primary school,Palm Beach,2020-05-27 00:00:00,-0.37939375000000003,Florida
primary school,Collin,2020-05-27 00:00:00,0.016566666666666712,Texas
primary school,San Francisco,2020-06-03 00:00:00,-0.62754,California
restaurant,Los Angeles,2020-06-03 00:00:00,0.06199305555555555,California
restaurant,Los Angeles,2020-05-27 00:00:00,-0.28199923076923067,California
restaurant,Los Angeles,2020-05-20 00:00:00,-0.31729999999999986,California
restaurant,Cook,2020-06-03 00:00:00,0.3873064516129033,Illinois
restaurant,Cook,2020-05-27 00:00:00,-0.2065590476190476,Illinois
restaurant,Cook,2020-05-20 00:00:00,-0.2051201342281879,Illinois
restaurant,Harris,2020-06-03 00:00:00,-0.3391222222222223,Texas
restaurant,Harris,2020-05-27 00:00:00,-0.16010948275862072,Texas
restaurant,Harris,2020-05-20 00:00:00,-0.3831795180722892,Texas
restaurant,Maricopa,2020-05-20 00:00:00,-0.7256699999999999,Arizona
restaurant,San Diego,2020-06-03 00:00:00,-0.030287912087912077,California
restaurant,San Diego,2020-05-27 00:00:00,-0.04302049180327866,California
restaurant,San Diego,2020-05-20 00:00:00,-0.24498529411764705,California
restaurant,Orange,2020-06-03 00:00:00,-0.30810344827586206,Florida
restaurant,Orange,2020-05-27 00:00:00,0.015439534883720914,Florida
restaurant,Orange,2020-05-20 00:00:00,-0.25786702127659583,Florida
restaurant,Miami-Dade,2020-06-03 00:00:00,-0.09033103448275862,Florida
restaurant,Miami-Dade,2020-05-27 00:00:00,-0.10931111111111118,Florida
restaurant,Miami-Dade,2020-05-20 00:00:00,-0.3871827586206896,Florida
restaurant,Dallas,2020-06-03 00:00:00,0.14377735849056603,Texas
restaurant,Dallas,2020-05-27 00:00:00,0.014546575342465763,Texas
restaurant,Dallas,2020-05-20 00:00:00,-0.2962843478260872,Texas
restaurant,Kings,2020-06-03 00:00:00,-0.1069081081081081,New York
restaurant,Kings,2020-05-27 00:00:00,-0.3509018867924527,New York
restaurant,Kings,2020-05-20 00:00:00,0.22728888888888898,New York
restaurant,Riverside,2020-06-03 00:00:00,-0.00385087719298248,California
restaurant,Riverside,2020-05-27 00:00:00,-0.22230819672131158,California
restaurant,Riverside,2020-05-20 00:00:00,-0.10844183006535954,California
restaurant,Queens,2020-06-03 00:00:00,0.364492,New York
restaurant,Queens,2020-05-27 00:00:00,-0.0234706896551724,New York
restaurant,Queens,2020-05-20 00:00:00,0.4641837037037033,New York
restaurant,King,2020-06-03 00:00:00,-0.006475824175824239,Washington
restaurant,King,2020-05-27 00:00:00,-0.17320249999999998,Washington
restaurant,King,2020-05-20 00:00:00,-0.1452443396226415,Washington
restaurant,Clark,2020-06-03 00:00:00,-0.25183593750000016,Nevada
restaurant,Clark,2020-05-27 00:00:00,-0.0744,Nevada
restaurant,Clark,2020-05-20 00:00:00,0.04559052631578951,Nevada
restaurant,San Bernardino,2020-06-03 00:00:00,-0.030287912087912077,California
restaurant,San Bernardino,2020-05-27 00:00:00,-0.04302049180327866,California
restaurant,San Bernardino,2020-05-20 00:00:00,-0.24498529411764705,California
restaurant,Tarrant,2020-05-27 00:00:00,0.6823071428571428,Texas
restaurant,Tarrant,2020-05-20 00:00:00,-0.20975000000000002,Texas
restaurant,Bexar,2020-06-03 00:00:00,0.4123666666666666,Texas
restaurant,Bexar,2020-05-27 00:00:00,0.2757390243902439,Texas
restaurant,Bexar,2020-05-20 00:00:00,0.005513999999999979,Texas
restaurant,Broward,2020-05-27 00:00:00,-0.3648979166666666,Florida
restaurant,Broward,2020-05-20 00:00:00,-0.4582684210526316,Florida
restaurant,Santa Clara,2020-06-03 00:00:00,-0.10990862068965516,California
restaurant,Santa Clara,2020-05-27 00:00:00,-0.48158760330578504,California
restaurant,Santa Clara,2020-05-20 00:00:00,-0.23362900763358777,California
restaurant,Wayne,2020-06-03 00:00:00,-0.15846794871794864,Michigan
restaurant,Wayne,2020-05-27 00:00:00,-0.20107454545454545,Michigan
restaurant,Wayne,2020-05-20 00:00:00,0.31576000000000004,Michigan
restaurant,Alameda,2020-06-03 00:00:00,-0.22370769230769233,California
restaurant,Alameda,2020-05-27 00:00:00,-0.05127368421052633,California
restaurant,Alameda,2020-05-20 00:00:00,-0.03699253731343296,California
restaurant,New York,2020-06-03 00:00:00,-0.03831259259259258,New York
restaurant,New York,2020-05-27 00:00:00,-0.28261940298507476,New York
restaurant,New York,2020-05-20 00:00:00,-0.15352600000000005,New York
restaurant,Middlesex,2020-06-03 00:00:00,-0.5795619047619047,Massachusetts
restaurant,Philadelphia,2020-06-03 00:00:00,0.016967741935483872,Pennsylvania
restaurant,Philadelphia,2020-05-27 00:00:00,-0.2469448717948719,Pennsylvania
restaurant,Philadelphia,2020-05-20 00:00:00,0.21714303797468354,Pennsylvania
restaurant,Sacramento,2020-05-27 00:00:00,8.411214953273215e-06,California
restaurant,Sacramento,2020-05-20 00:00:00,-0.21980957446808513,California
restaurant,Palm Beach,2020-06-03 00:00:00,-0.3232048192771086,Florida
restaurant,Palm Beach,2020-05-27 00:00:00,-0.228457894736842,Florida
restaurant,Palm Beach,2020-05-20 00:00:00,-0.04287592592592596,Florida
restaurant,Suffolk,2020-06-03 00:00:00,-0.17885172413793107,New York
restaurant,Suffolk,2020-05-27 00:00:00,-0.35183375000000006,New York
restaurant,Hillsborough,2020-06-03 00:00:00,-0.048264705882352925,Florida
restaurant,Bronx,2020-05-27 00:00:00,-0.026349999999999908,New York
restaurant,Bronx,2020-05-20 00:00:00,0.08707692307692308,New York
restaurant,Nassau,2020-06-03 00:00:00,-0.3375230769230769,New York
restaurant,Orange,2020-06-03 00:00:00,-0.30810344827586206,Florida
restaurant,Orange,2020-05-27 00:00:00,0.015439534883720914,Florida
restaurant,Orange,2020-05-20 00:00:00,-0.25786702127659583,Florida
restaurant,Franklin,2020-06-03 00:00:00,0.09573783783783776,Ohio
restaurant,Franklin,2020-05-27 00:00:00,-0.24421445783132534,Ohio
restaurant,Franklin,2020-05-20 00:00:00,-0.23970086206896557,Ohio
restaurant,Oakland,2020-06-03 00:00:00,-0.544957142857143,Michigan
restaurant,Oakland,2020-05-27 00:00:00,-0.21820416666666662,Michigan
restaurant,Oakland,2020-05-20 00:00:00,-0.07998173913043476,Michigan
restaurant,Travis,2020-05-27 00:00:00,-0.10451911764705885,Texas
restaurant,Travis,2020-05-20 00:00:00,-0.416208620689655,Texas
restaurant,Salt Lake,2020-06-03 00:00:00,0.006869841269841287,Utah
restaurant,Salt Lake,2020-05-27 00:00:00,-0.20236918238993723,Utah
restaurant,Salt Lake,2020-05-20 00:00:00,-0.3337207407407409,Utah
restaurant,Fairfax,2020-06-03 00:00:00,-0.18259411764705882,Virginia
restaurant,Fairfax,2020-05-27 00:00:00,-0.1709354838709677,Virginia
restaurant,Contra Costa,2020-06-03 00:00:00,-0.2185076923076922,California
restaurant,Contra Costa,2020-05-27 00:00:00,-0.0345764705882353,California
restaurant,Contra Costa,2020-05-20 00:00:00,-0.13780095238095233,California
restaurant,Mecklenburg,2020-05-20 00:00:00,-0.373053488372093,North Carolina
restaurant,Wake,2020-06-03 00:00:00,-0.21937946428571434,North Carolina
restaurant,Wake,2020-05-27 00:00:00,-0.00946666666666666,North Carolina
restaurant,Wake,2020-05-20 00:00:00,-0.06865294117647061,North Carolina
restaurant,Montgomery,2020-06-03 00:00:00,0.02388421052631577,Maryland
restaurant,Montgomery,2020-05-27 00:00:00,-0.10212624999999997,Maryland
restaurant,Montgomery,2020-05-20 00:00:00,-0.14670000000000002,Maryland
restaurant,Fulton,2020-06-03 00:00:00,0.5064588235294115,Georgia
restaurant,Fulton,2020-05-27 00:00:00,-0.2706954545454545,Georgia
restaurant,Fulton,2020-05-20 00:00:00,-0.18130344827586206,Georgia
restaurant,Pima,2020-05-20 00:00:00,-0.4814083333333332,Arizona
restaurant,Collin,2020-06-03 00:00:00,0.31304651162790686,Texas
restaurant,Collin,2020-05-27 00:00:00,-0.2869512,Texas
restaurant,Collin,2020-05-20 00:00:00,-0.4159415584415585,Texas
restaurant,St. Louis,2020-06-03 00:00:00,-0.2255645390070922,Missouri
restaurant,St. Louis,2020-05-27 00:00:00,-0.2028198275862069,Missouri
restaurant,St. Louis,2020-05-20 00:00:00,-0.012214285714285723,Missouri
restaurant,Fresno,2020-05-27 00:00:00,-0.3724862068965517,California
restaurant,Fresno,2020-05-20 00:00:00,-0.3824978873239436,California
restaurant,Pinellas,2020-06-03 00:00:00,0.13747674418604652,Florida
restaurant,Pinellas,2020-05-20 00:00:00,-0.3568750000000001,Florida
restaurant,Westchester,2020-06-03 00:00:00,0.42340000000000005,New York
restaurant,Westchester,2020-05-27 00:00:00,-0.4966596153846154,New York
restaurant,Westchester,2020-05-20 00:00:00,0.5298692307692308,New York
restaurant,Marion,2020-05-27 00:00:00,0.10870149253731347,Indiana
restaurant,Marion,2020-05-20 00:00:00,0.03263692307692307,Indiana
restaurant,Duval,2020-05-20 00:00:00,0.09620833333333334,Florida
restaurant,Milwaukee,2020-06-03 00:00:00,-0.19041176470588234,Wisconsin
restaurant,Milwaukee,2020-05-27 00:00:00,-0.11095833333333333,Wisconsin
restaurant,Milwaukee,2020-05-20 00:00:00,-0.30540540540540545,Wisconsin
restaurant,Fairfield,2020-05-27 00:00:00,-0.18145000000000003,Connecticut
restaurant,Bergen,2020-05-20 00:00:00,-0.07825999999999998,New Jersey
restaurant,Shelby,2020-05-27 00:00:00,-0.09904444444444446,Tennessee
restaurant,Shelby,2020-05-20 00:00:00,-0.3536083333333333,Tennessee
restaurant,Erie,2020-06-03 00:00:00,-0.22184000000000012,New York
restaurant,Prince George's,2020-06-03 00:00:00,-0.29663724137931036,Maryland
restaurant,Prince George's,2020-05-27 00:00:00,-0.1296405405405406,Maryland
restaurant,Prince George's,2020-05-20 00:00:00,-0.2046880503144654,Maryland
restaurant,Kern,2020-05-27 00:00:00,-0.12592749999999997,California
restaurant,Hartford,2020-06-03 00:00:00,-0.23058214285714282,Connecticut
restaurant,Hartford,2020-05-27 00:00:00,-0.4688086956521738,Connecticut
restaurant,Hartford,2020-05-20 00:00:00,-0.2713625,Connecticut
restaurant,Pierce,2020-06-03 00:00:00,0.16580400000000003,Washington
restaurant,Pierce,2020-05-27 00:00:00,0.5074366666666666,Washington
restaurant,San Francisco,2020-06-03 00:00:00,-0.030287912087912077,California
restaurant,San Francisco,2020-05-27 00:00:00,-0.04302049180327866,California
restaurant,San Francisco,2020-05-20 00:00:00,-0.24498529411764705,California
school,Los Angeles,2020-06-03 00:00:00,-0.19507039106145263,California
school,Los Angeles,2020-05-27 00:00:00,-0.19395230769230756,California
school,Los Angeles,2020-05-20 00:00:00,-0.21397551020408162,California
school,Cook,2020-06-03 00:00:00,-0.03111523809523813,Illinois
school,Cook,2020-05-27 00:00:00,-0.14453244680851055,Illinois
school,Cook,2020-05-20 00:00:00,-0.390438383838384,Illinois
school,Harris,2020-06-03 00:00:00,-0.24359733333333328,Texas
school,Harris,2020-05-27 00:00:00,-0.23393728813559322,Texas
school,Harris,2020-05-20 00:00:00,-0.21681199999999998,Texas
school,San Diego,2020-06-03 00:00:00,-0.4083914634146343,California
school,San Diego,2020-05-27 00:00:00,-0.3005121621621621,California
school,San Diego,2020-05-20 00:00:00,-0.5219737864077669,California
school,Orange,2020-06-03 00:00:00,-0.2637758620689655,Florida
school,Orange,2020-05-27 00:00:00,-0.2307790322580644,Florida
school,Orange,2020-05-20 00:00:00,0.060819999999999964,Florida
school,Miami-Dade,2020-06-03 00:00:00,-0.46833809523809516,Florida
school,Miami-Dade,2020-05-27 00:00:00,-0.9873799999999999,Florida
school,Dallas,2020-05-27 00:00:00,0.20271111111111118,Texas
school,Dallas,2020-05-20 00:00:00,-0.336625,Texas
school,Kings,2020-06-03 00:00:00,-0.012704395604395657,New York
school,Kings,2020-05-27 00:00:00,0.9467250000000001,New York
school,Kings,2020-05-20 00:00:00,0.1299904109589041,New York
school,Riverside,2020-05-27 00:00:00,-0.20790499999999995,California
school,Riverside,2020-05-20 00:00:00,-0.524275,California
school,Queens,2020-06-03 00:00:00,-0.19826223776223773,New York
school,Queens,2020-05-27 00:00:00,-0.09810769230769233,New York
school,Queens,2020-05-20 00:00:00,-0.2992044117647059,New York
school,King,2020-06-03 00:00:00,-0.10597871287128709,Washington
school,King,2020-05-27 00:00:00,-0.5083927272727274,Washington
school,King,2020-05-20 00:00:00,0.21483606557377052,Washington
school,Clark,2020-06-03 00:00:00,-0.3369942857142857,Nevada
school,Clark,2020-05-27 00:00:00,0.15884473684210526,Nevada
school,Clark,2020-05-20 00:00:00,-0.5497985365853663,Nevada
school,San Bernardino,2020-06-03 00:00:00,-0.4083914634146343,California
school,San Bernardino,2020-05-27 00:00:00,-0.3005121621621621,California
school,San Bernardino,2020-05-20 00:00:00,-0.5219737864077669,California
school,Broward,2020-06-03 00:00:00,0.08967352941176468,Florida
school,Santa Clara,2020-06-03 00:00:00,-0.33033085106382976,California
school,Santa Clara,2020-05-27 00:00:00,-0.42343333333333316,California
school,Wayne,2020-06-03 00:00:00,0.0005347222222222266,Michigan
school,Wayne,2020-05-27 00:00:00,-0.286121052631579,Michigan
school,Wayne,2020-05-20 00:00:00,0.15232954545454547,Michigan
school,Alameda,2020-06-03 00:00:00,-0.3770191489361703,California
school,New York,2020-06-03 00:00:00,-0.41645929203539817,New York
school,New York,2020-05-27 00:00:00,-0.25728292682926834,New York
school,New York,2020-05-20 00:00:00,-0.3256458333333334,New York
school,Middlesex,2020-06-03 00:00:00,-0.32649390243902454,Massachusetts
school,Philadelphia,2020-06-03 00:00:00,-0.14825294117647062,Pennsylvania
school,Philadelphia,2020-05-27 00:00:00,-0.12434090909090907,Pennsylvania
school,Philadelphia,2020-05-20 00:00:00,-0.17832321428571432,Pennsylvania
school,Sacramento,2020-06-03 00:00:00,-0.036868421052631585,California
school,Sacramento,2020-05-27 00:00:00,-0.28203928571428566,California
school,Sacramento,2020-05-20 00:00:00,0.5086166666666668,California
school,Palm Beach,2020-06-03 00:00:00,-0.31779823529411755,Florida
school,Palm Beach,2020-05-27 00:00:00,-0.1781916666666665,Florida
school,Palm Beach,2020-05-20 00:00:00,-0.1923328125,Florida
school,Suffolk,2020-05-20 00:00:00,0.2981964285714286,New York
school,Bronx,2020-05-27 00:00:00,0.4134777777777778,New York
school,Bronx,2020-05-20 00:00:00,-0.05887826086956524,New York
school,Nassau,2020-05-20 00:00:00,0.12541081081081082,New York
school,Orange,2020-06-03 00:00:00,-0.2637758620689655,Florida
school,Orange,2020-05-27 00:00:00,-0.2307790322580644,Florida
school,Orange,2020-05-20 00:00:00,0.060819999999999964,Florida
school,Franklin,2020-06-03 00:00:00,0.10754285714285718,Ohio
school,Franklin,2020-05-27 00:00:00,-0.005672222222222239,Ohio
school,Franklin,2020-05-20 00:00:00,0.5,Ohio
school,Oakland,2020-06-03 00:00:00,-0.3832757009345796,Michigan
school,Oakland,2020-05-27 00:00:00,0.21596470588235298,Michigan
school,Oakland,2020-05-20 00:00:00,0.6500388888888888,Michigan
school,Cuyahoga,2020-06-03 00:00:00,-0.059906666666666636,Ohio
school,Allegheny,2020-06-03 00:00:00,0.09480869565217385,Pennsylvania
school,Salt Lake,2020-06-03 00:00:00,-0.14592254901960774,Utah
school,Salt Lake,2020-05-27 00:00:00,-0.3214522471910114,Utah
school,Salt Lake,2020-05-20 00:00:00,-0.1937500000000001,Utah
school,Contra Costa,2020-06-03 00:00:00,-0.45731666666666676,California
school,Contra Costa,2020-05-27 00:00:00,-0.3611388888888889,California
school,Contra Costa,2020-05-20 00:00:00,-0.256721568627451,California
school,Mecklenburg,2020-06-03 00:00:00,-0.03357333333333332,North Carolina
school,Mecklenburg,2020-05-20 00:00:00,0.28856666666666664,North Carolina
school,Wake,2020-06-03 00:00:00,-0.2685376404494381,North Carolina
school,Wake,2020-05-27 00:00:00,-0.5821058139534884,North Carolina
school,Wake,2020-05-20 00:00:00,-0.2932099099099099,North Carolina
school,Montgomery,2020-06-03 00:00:00,-0.09743529411764709,Maryland
school,Montgomery,2020-05-27 00:00:00,0.34016862745098037,Maryland
school,Fulton,2020-06-03 00:00:00,0.03327045454545455,Georgia
school,Collin,2020-06-03 00:00:00,-0.17706445993031364,Texas
school,Collin,2020-05-27 00:00:00,-0.2785964705882352,Texas
school,Collin,2020-05-20 00:00:00,-0.34988372093023257,Texas
school,St. Louis,2020-06-03 00:00:00,-0.3327989361702127,Missouri
school,St. Louis,2020-05-27 00:00:00,0.13324,Missouri
school,St. Louis,2020-05-20 00:00:00,-0.15083454545454555,Missouri
school,Fresno,2020-06-03 00:00:00,-0.852,California
school,Fresno,2020-05-27 00:00:00,-0.3816142857142857,California
school,Westchester,2020-06-03 00:00:00,-0.35415394736842104,New York
school,Westchester,2020-05-20 00:00:00,-0.03032469135802465,New York
school,Marion,2020-06-03 00:00:00,0.1553595238095238,Indiana
school,Marion,2020-05-20 00:00:00,-0.38629000000000013,Indiana
school,Milwaukee,2020-06-03 00:00:00,-0.23739384615384615,Wisconsin
school,Milwaukee,2020-05-27 00:00:00,0.014631999999999968,Wisconsin
school,Milwaukee,2020-05-20 00:00:00,-0.033701639344262284,Wisconsin
school,Shelby,2020-05-20 00:00:00,-0.2547599999999999,Tennessee
school,DuPage,2020-06-03 00:00:00,0.14462857142857138,Illinois
school,Erie,2020-06-03 00:00:00,-0.17062812500000002,New York
school,Erie,2020-05-27 00:00:00,-0.08576764705882349,New York
school,Erie,2020-05-20 00:00:00,0.3490333333333333,New York
school,Prince George's,2020-06-03 00:00:00,-0.2684489583333333,Maryland
school,Prince George's,2020-05-27 00:00:00,-0.11979500000000001,Maryland
school,Prince George's,2020-05-20 00:00:00,-0.340750561797753,Maryland
school,Kern,2020-05-27 00:00:00,-0.9680666666666666,California
school,Hartford,2020-06-03 00:00:00,-0.3826170731707317,Connecticut
school,Hartford,2020-05-27 00:00:00,0.12537368421052628,Connecticut
school,Hartford,2020-05-20 00:00:00,-0.08203478260869565,Connecticut
school,Pierce,2020-05-27 00:00:00,-0.39157374999999994,Washington
school,San Francisco,2020-06-03 00:00:00,-0.43524411764705884,California
school,San Francisco,2020-05-27 00:00:00,-0.3005121621621621,California
school,San Francisco,2020-05-20 00:00:00,-0.5219737864077669,California
secondary school,Queens,2020-06-03 00:00:00,0.29355714285714285,New York
secondary school,Middlesex,2020-06-03 00:00:00,0.18036666666666665,Massachusetts
shopping mall,San Diego,2020-05-27 00:00:00,-0.652525,California
shopping mall,Orange,2020-05-27 00:00:00,-0.5736,Florida
shopping mall,King,2020-05-27 00:00:00,-0.8473400000000002,Washington
shopping mall,San Bernardino,2020-05-27 00:00:00,-0.652525,California
shopping mall,Broward,2020-05-27 00:00:00,-0.06636,Florida
shopping mall,Santa Clara,2020-05-27 00:00:00,-0.5923166666666667,California
shopping mall,New York,2020-05-27 00:00:00,-0.37458571428571436,New York
shopping mall,Sacramento,2020-05-20 00:00:00,-0.15812857142857145,California
shopping mall,Orange,2020-05-27 00:00:00,-0.5736,Florida
shopping mall,Wake,2020-06-03 00:00:00,-0.4292750000000001,North Carolina
shopping mall,St. Louis,2020-05-27 00:00:00,-0.3260523809523809,Missouri
shopping mall,Honolulu,2020-05-20 00:00:00,-0.7810699999999999,Hawaii
shopping mall,San Francisco,2020-05-27 00:00:00,-0.652525,California
spa,Los Angeles,2020-05-20 00:00:00,0.11854285714285709,California
spa,San Diego,2020-05-27 00:00:00,0.3000142857142856,California
spa,San Diego,2020-05-20 00:00:00,0.18225999999999995,California
spa,Orange,2020-05-20 00:00:00,0.05944615384615381,Florida
spa,San Bernardino,2020-05-27 00:00:00,0.3000142857142856,California
